9	6	388	0	1	2
9	6	63	0	1	2
9	6	83	0	1	2
9	6	77	0	1	2
9	6	145	0	1	2
9	6	193	0	1	2
9	6	87	0	1	2
9	6	218	0	1	2
9	6	40	0	1	3
9	6	41	0	1	3
9	6	43	0	1	3
9	6	39	0	1	3
9	6	42	0	1	3
9	6	40	0	1	3
9	6	41	0	1	3
9	6	47	0	1	3
9	6	41	0	1	3
9	6	47	0	1	3
9	6	45	0	1	4
9	6	46	0	1	4
9	6	42	0	1	4
9	6	43	0	1	4
9	6	42	0	1	4
9	6	42	0	1	4
9	6	41	0	1	4
9	6	44	0	1	4
9	6	46	0	1	4
9	6	43	0	1	4
9	6	50	0	1	5
9	6	52	0	1	5
9	6	47	0	1	5
9	6	51	0	1	5
9	6	56	0	1	5
9	6	50	0	1	5
9	6	48	0	1	5
9	6	50	0	1	5
9	6	52	0	1	5
9	6	53	0	1	5
9	7	199	0	1	1
9	7	915	0	1	1
9	7	156	0	1	1
9	7	241	0	1	1
9	7	47375	0	1	1
9	7	652	0	1	1
9	7	377	0	1	1
9	7	287	0	1	1
9	7	299	0	1	1
9	7	585	0	1	1
9	7	874	0	1	2
9	7	190	0	1	2
9	7	84	0	1	2
9	7	12833	0	1	2
9	7	51	0	1	2
9	7	12134	0	1	2
9	7	134	0	1	2
9	7	169	0	1	2
9	7	360	0	1	2
9	7	92	0	1	2
9	7	39	0	1	3
9	7	40	0	1	3
9	7	41	0	1	3
9	7	42	0	1	3
9	7	40	0	1	3
9	7	40	0	1	3
9	7	40	0	1	3
9	7	43	0	1	3
9	7	40	0	1	3
9	7	41	0	1	3
9	7	41	0	1	4
9	7	41	0	1	4
9	7	40	0	1	4
9	7	41	0	1	4
9	7	41	0	1	4
9	7	40	0	1	4
9	7	40	0	1	4
9	7	44	0	1	4
9	7	44	0	1	4
9	7	41	0	1	4
9	7	45	0	1	5
9	7	48	0	1	5
9	7	44	0	1	5
9	7	46	0	1	5
9	7	49	0	1	5
9	7	44	0	1	5
9	7	58	0	1	5
9	7	47	0	1	5
9	7	44	0	1	5
9	7	46	0	1	5
9	8	462	0	1	1
9	8	421	0	1	1
9	8	632	0	1	1
9	8	710	0	1	1
9	8	198	0	1	1
9	8	2978	0	1	1
9	8	603	0	1	1
9	8	335	0	1	1
9	8	573	0	1	1
9	8	27538	0	1	1
9	8	123	0	1	2
9	8	366	0	1	2
9	8	125	0	1	2
9	8	105	0	1	2
9	8	73	0	1	2
9	8	246	0	1	2
9	8	100	0	1	2
9	8	51	0	1	2
9	8	304	0	1	2
9	8	183	0	1	2
9	8	38	0	1	3
9	8	44	0	1	3
9	8	43	0	1	3
9	8	40	0	1	3
9	8	43	0	1	3
9	8	40	0	1	3
9	8	46	0	1	3
9	8	38	0	1	3
9	8	40	0	1	3
9	8	40	0	1	3
9	8	40	0	1	4
9	8	43	0	1	4
9	8	41	0	1	4
9	8	43	0	1	4
9	8	40	0	1	4
9	8	39	0	1	4
9	8	40	0	1	4
9	8	39	0	1	4
9	8	41	0	1	4
9	8	50	0	1	4
9	8	43	0	1	5
9	8	45	0	1	5
9	8	44	0	1	5
9	8	44	0	1	5
9	8	47	0	1	5
9	8	44	0	1	5
9	8	44	0	1	5
9	8	95	0	1	5
9	8	45	0	1	5
9	8	45	0	1	5
9	9	3186	0	1	1
9	9	211	0	1	1
9	9	261	0	1	1
9	9	10632	0	1	1
9	9	460	0	1	1
9	9	179	0	1	1
9	9	405	0	1	1
9	9	573	0	1	1
9	9	238	0	1	1
9	9	141	0	1	1
9	9	187	0	1	2
9	9	238	0	1	2
9	9	99	0	1	2
9	9	83	0	1	2
9	9	50	0	1	2
9	9	66	0	1	2
9	9	231	0	1	2
9	9	997	0	1	2
9	9	106	0	1	2
9	9	55	0	1	2
9	9	38	0	1	3
9	9	38	0	1	3
9	9	44	0	1	3
9	9	37	0	1	3
9	9	37	0	1	3
9	9	38	0	1	3
9	9	39	0	1	3
9	9	41	0	1	3
9	9	37	0	1	3
9	9	38	0	1	3
9	9	39	0	1	4
9	9	40	0	1	4
9	9	40	0	1	4
9	9	39	0	1	4
9	9	39	0	1	4
9	9	40	0	1	4
9	9	40	0	1	4
9	9	39	0	1	4
9	9	43	0	1	4
9	9	38	0	1	4
9	9	64	0	1	5
9	9	42	0	1	5
9	9	42	0	1	5
9	9	58	0	1	5
9	9	45	0	1	5
9	9	43	0	1	5
9	9	48	0	1	5
9	9	43	0	1	5
9	9	43	0	1	5
9	9	48	0	1	5
9	10	1385	0	1	1
9	10	342	0	1	1
9	10	13427	0	1	1
9	10	1065	0	1	1
9	10	432	0	1	1
9	10	372	0	1	1
9	10	208	0	1	1
9	10	4679	0	1	1
9	10	17609	0	1	1
9	10	344	0	1	1
9	10	88	0	1	2
9	10	2462	0	1	2
9	10	189	0	1	2
9	10	195	0	1	2
9	10	60057	1	0	2
9	10	86	0	1	2
9	10	469	0	1	2
9	10	66	0	1	2
9	10	105	0	1	2
9	10	53	0	1	2
9	10	37	0	1	3
9	10	40	0	1	3
9	10	38	0	1	3
9	10	36	0	1	3
9	10	2774	0	1	3
9	10	37	0	1	3
9	10	43	0	1	3
9	10	37	0	1	3
9	10	36	0	1	3
9	10	36	0	1	3
9	10	37	0	1	4
9	10	38	0	1	4
9	10	41	0	1	4
9	10	46	0	1	4
9	10	38	0	1	4
9	10	39	0	1	4
9	10	40	0	1	4
9	10	38	0	1	4
9	10	37	0	1	4
9	10	37	0	1	4
9	10	51	0	1	5
9	10	43	0	1	5
9	10	43	0	1	5
9	10	47	0	1	5
9	10	43	0	1	5
9	10	42	0	1	5
9	10	47	0	1	5
9	10	45	0	1	5
9	10	50	0	1	5
9	10	42	0	1	5
9	11	430	0	1	1
9	11	128	0	1	1
9	11	7367	0	1	1
9	11	330	0	1	1
9	11	209	0	1	1
9	11	545	0	1	1
9	11	60022	1	0	1
9	11	255	0	1	1
9	11	187	0	1	1
9	11	4193	0	1	1
9	11	60043	1	0	2
9	11	60038	1	0	2
9	11	240	0	1	2
9	11	89	0	1	2
9	11	314	0	1	2
9	11	68	0	1	2
9	11	484	0	1	2
9	11	10871	0	1	2
9	11	133	0	1	2
9	11	91	0	1	2
9	11	37	0	1	3
9	11	39	0	1	3
9	11	36	0	1	3
9	11	38	0	1	3
9	11	42	0	1	3
9	11	37	0	1	3
9	11	36	0	1	3
9	11	44	0	1	3
9	11	36	0	1	3
9	11	36	0	1	3
9	11	38	0	1	4
9	11	40	0	1	4
9	11	37	0	1	4
9	11	40	0	1	4
9	11	39	0	1	4
9	11	37	0	1	4
9	11	37	0	1	4
9	11	62	0	1	4
9	11	36	0	1	4
9	11	38	0	1	4
9	11	41	0	1	5
9	11	43	0	1	5
9	11	45	0	1	5
9	11	54	0	1	5
9	11	40	0	1	5
9	11	40	0	1	5
9	11	45	0	1	5
9	11	41	0	1	5
9	11	44	0	1	5
9	11	47	0	1	5
9	12	892	0	1	1
9	12	347	0	1	1
9	12	3920	0	1	1
9	12	11475	0	1	1
9	12	452	0	1	1
9	12	1470	0	1	1
9	12	343	0	1	1
9	12	9055	0	1	1
9	12	320	0	1	1
9	12	60026	1	0	1
9	12	212	0	1	2
9	12	60051	1	0	2
9	12	601	0	1	2
9	12	593	0	1	2
9	12	140	0	1	2
9	12	95	0	1	2
9	12	117	0	1	2
9	12	133	0	1	2
9	12	160	0	1	2
9	12	630	0	1	2
9	12	36	0	1	3
9	12	38	0	1	3
9	12	35	0	1	3
9	12	35	0	1	3
9	12	36	0	1	3
9	12	36	0	1	3
9	12	36	0	1	3
9	12	37	0	1	3
9	12	60026	1	0	3
9	12	51	0	1	3
9	12	40	0	1	4
9	12	36	0	1	4
9	12	37	0	1	4
9	12	43	0	1	4
9	12	36	0	1	4
9	12	37	0	1	4
9	12	36	0	1	4
9	12	37	0	1	4
9	12	38	0	1	4
9	12	39	0	1	4
9	12	43	0	1	5
9	12	41	0	1	5
9	12	40	0	1	5
9	12	46	0	1	5
9	12	43	0	1	5
9	12	42	0	1	5
9	12	44	0	1	5
9	12	80	0	1	5
9	12	40	0	1	5
9	12	39	0	1	5
9	13	524	0	1	1
9	13	200	0	1	1
9	13	60024	1	0	1
9	13	11730	0	1	1
9	13	424	0	1	1
9	13	2291	0	1	1
9	13	2207	0	1	1
9	13	60028	1	0	1
9	13	904	0	1	1
9	13	213	0	1	1
9	13	66	0	1	2
9	13	399	0	1	2
9	13	4996	0	1	2
9	13	179	0	1	2
9	13	503	0	1	2
9	13	143	0	1	2
9	13	60040	1	0	2
9	13	280	0	1	2
9	13	60015	1	0	2
9	13	121	0	1	2
9	13	48	0	1	3
9	13	34	0	1	3
9	13	34	0	1	3
9	13	36	0	1	3
9	13	81	0	1	3
9	13	34	0	1	3
9	13	37	0	1	3
9	13	34	0	1	3
9	13	39	0	1	3
9	13	35	0	1	3
9	13	36	0	1	4
9	13	34	0	1	4
9	13	58	0	1	4
9	13	38	0	1	4
9	13	36	0	1	4
9	13	37	0	1	4
9	13	36	0	1	4
9	13	38	0	1	4
9	13	35	0	1	4
9	13	35	0	1	4
9	13	40	0	1	5
9	13	48	0	1	5
9	13	105	0	1	5
9	13	39	0	1	5
9	13	40	0	1	5
9	13	39	0	1	5
9	13	40	0	1	5
9	13	43	0	1	5
9	13	41	0	1	5
9	13	39	0	1	5
9	14	60024	1	0	1
9	14	60024	1	0	1
9	14	60033	1	0	1
9	14	417	0	1	1
9	14	174	0	1	1
9	14	60018	1	0	1
9	14	785	0	1	1
9	14	60019	1	0	1
9	14	60037	1	0	1
9	14	2067	0	1	1
9	14	49	0	1	2
9	14	103	0	1	2
9	14	3147	0	1	2
9	14	743	0	1	2
9	14	78	0	1	2
9	14	60	0	1	2
9	14	412	0	1	2
9	14	590	0	1	2
9	14	62	0	1	2
9	14	60014	1	0	2
9	14	32	0	1	3
9	14	33	0	1	3
9	14	36	0	1	3
9	14	34	0	1	3
9	14	33	0	1	3
9	14	35	0	1	3
9	14	33	0	1	3
9	14	34	0	1	3
9	14	78	0	1	3
9	14	33	0	1	3
9	14	68	0	1	4
9	14	40	0	1	4
9	14	34	0	1	4
9	14	35	0	1	4
9	14	35	0	1	4
9	14	34	0	1	4
9	14	45	0	1	4
9	14	37	0	1	4
9	14	62	0	1	4
9	14	33	0	1	4
9	14	43	0	1	5
9	14	40	0	1	5
9	14	37	0	1	5
9	14	39	0	1	5
9	14	41	0	1	5
9	14	9	0	0	5
9	14	43	0	1	5
9	14	42	0	1	5
9	14	38	0	1	5
9	14	166	0	1	5
9	15	263	0	1	1
9	15	60027	1	0	1
9	15	60040	1	0	1
9	15	358	0	1	1
9	15	2102	0	1	1
9	15	1074	0	1	1
9	15	3696	0	1	1
9	15	794	0	1	1
9	15	217	0	1	1
9	15	215	0	1	1
9	15	60036	1	0	2
9	15	60027	1	0	2
9	15	52	0	1	2
9	15	2361	0	1	2
9	15	81	0	1	2
9	15	60036	1	0	2
9	15	141	0	1	2
9	15	471	0	1	2
9	15	557	0	1	2
9	15	60038	1	0	2
9	15	38	0	1	3
9	15	33	0	1	3
9	15	46	0	1	3
9	15	33	0	1	3
9	15	48	0	1	3
9	15	39	0	1	3
9	15	32	0	1	3
9	15	32	0	1	3
9	15	32	0	1	3
9	15	32	0	1	3
9	15	34	0	1	4
9	15	40	0	1	4
9	15	33	0	1	4
9	15	38	0	1	4
9	15	37	0	1	4
9	15	99	0	1	4
9	15	34	0	1	4
9	15	39	0	1	4
9	15	76	0	1	4
9	15	60022	1	0	4
9	15	39	0	1	5
9	15	38	0	1	5
9	15	36	0	1	5
9	15	43	0	1	5
9	15	45	0	1	5
9	15	37	0	1	5
9	15	59	0	1	5
9	15	50	0	1	5
9	15	37	0	1	5
9	15	41	0	1	5
9	16	60027	1	0	1
9	16	159	0	1	1
9	16	15427	0	1	1
9	16	859	0	1	1
9	16	20216	0	1	1
9	16	32769	0	1	1
9	16	11822	0	1	1
9	16	60030	1	0	1
9	16	555	0	1	1
9	16	2903	0	1	1
9	16	647	0	1	2
9	16	90	0	1	2
9	16	205	0	1	2
9	16	1614	0	1	2
9	16	40590	0	1	2
9	16	228	0	1	2
9	16	1039	0	1	2
9	16	60034	1	0	2
9	16	64	0	1	2
9	16	273	0	1	2
9	16	35	0	1	3
9	16	31	0	1	3
9	16	34	0	1	3
9	16	166	0	1	3
9	16	32	0	1	3
9	16	53	0	1	3
9	16	32	0	1	3
9	16	3007	0	1	3
9	16	33	0	1	3
9	16	31	0	1	3
9	16	40	0	1	4
9	16	102	0	1	4
9	16	34	0	1	4
9	16	18	0	0	4
9	16	32	0	1	4
9	16	33	0	1	4
9	16	34	0	1	4
9	16	60012	1	0	4
9	16	441	0	0	4
9	16	33	0	1	4
9	16	57	0	1	5
9	16	36	0	1	5
9	16	38	0	1	5
9	16	38	0	1	5
9	16	36	0	1	5
9	16	382	0	0	5
9	16	40	0	1	5
9	16	150	0	1	5
9	16	35	0	1	5
9	16	36	0	1	5
9	17	4632	0	1	1
9	17	141	0	1	1
9	17	357	0	1	1
9	17	60026	1	0	1
9	17	1583	0	1	1
9	17	60040	1	0	1
9	17	60020	1	0	1
9	17	256	0	1	1
9	17	293	0	1	1
9	17	1622	0	1	1
9	17	60026	1	0	2
9	17	334	0	1	2
9	17	199	0	1	2
9	17	60025	1	0	2
9	17	60031	1	0	2
9	17	423	0	1	2
9	17	60027	1	0	2
9	17	62	0	1	2
9	17	105	0	1	2
9	17	60027	1	0	2
9	17	60013	1	0	3
9	17	34	0	1	3
9	17	32	0	1	3
9	17	32	0	1	3
9	17	31	0	1	3
9	17	237	0	1	3
9	17	30	0	1	3
9	17	30	0	1	3
9	17	30	0	1	3
9	17	57	0	1	3
9	17	33	0	1	4
9	17	33	0	1	4
9	17	33	0	1	4
9	17	35	0	1	4
9	17	32	0	1	4
9	17	43	0	1	4
9	17	33	0	1	4
9	17	39	0	1	4
9	17	31	0	1	4
9	17	33	0	1	4
9	17	37	0	1	5
9	17	41	0	1	5
9	17	34	0	1	5
9	17	9851	0	1	5
9	17	36	0	1	5
9	17	34	0	1	5
9	17	36	0	1	5
9	17	10	0	0	5
9	17	59328	0	0	5
9	17	44	0	1	5
9	18	313	0	1	1
9	18	60016	1	0	1
9	18	660	0	1	1
9	18	60026	1	0	1
9	18	3261	0	1	1
9	18	1417	0	1	1
9	18	756	0	1	1
9	18	60029	1	0	1
9	18	60007	1	0	1
9	18	410	0	1	1
9	18	212	0	1	2
9	18	60030	1	0	2
9	18	619	0	1	2
9	18	54	0	1	2
9	18	361	0	1	2
9	18	103	0	1	2
9	18	60021	1	0	2
9	18	629	0	1	2
9	18	464	0	1	2
9	18	2072	0	1	2
9	18	14	0	0	3
9	18	29	0	1	3
9	18	32	0	1	3
9	18	33	0	1	3
9	18	158	0	1	3
9	18	34	0	1	3
9	18	33	0	1	3
9	18	7	0	0	3
9	18	29	0	1	3
9	18	43	0	1	3
9	18	50	0	1	4
9	18	32	0	1	4
9	18	401	0	0	4
9	18	31	0	1	4
9	18	33	0	1	4
9	18	30	0	1	4
9	18	7923	0	1	4
9	18	25228	0	0	4
9	18	32	0	1	4
9	18	33	0	1	4
9	18	39	0	1	5
9	18	40	0	1	5
9	18	42	0	1	5
9	18	37	0	1	5
9	18	34	0	1	5
9	18	27	0	0	5
9	18	16448	0	1	5
9	18	916	0	1	5
9	18	42	0	1	5
9	18	57	0	1	5
9	19	73	0	1	1
9	19	120	0	1	1
9	19	1978	0	1	1
9	19	60024	1	0	1
9	19	2048	0	1	1
9	19	1012	0	1	1
9	19	60024	1	0	1
9	19	7235	0	1	1
9	19	60035	1	0	1
9	19	60015	1	0	1
9	19	1188	0	1	2
9	19	74	0	1	2
9	19	60027	1	0	2
9	19	13180	0	1	2
9	19	5521	0	1	2
9	19	60025	1	0	2
9	19	3472	0	1	2
9	19	3346	0	1	2
9	19	469	0	1	2
9	19	238	0	1	2
9	19	31	0	1	3
9	19	31	0	1	3
9	19	18	0	0	3
9	19	29	0	1	3
9	19	7659	0	1	3
9	19	37	0	1	3
9	19	31	0	1	3
9	19	29	0	1	3
9	19	28	0	1	3
9	19	29	0	1	3
9	19	44	0	1	4
9	19	7	0	0	4
9	19	31	0	1	4
9	19	54	0	1	4
9	19	37	0	1	4
9	19	31	0	1	4
9	19	8	0	0	4
9	19	29	0	1	4
9	19	91	0	1	4
9	19	38	0	1	4
9	19	42	0	1	5
9	19	100	0	1	5
9	19	36	0	1	5
9	19	115	0	1	5
9	19	34	0	1	5
9	19	57	0	1	5
9	19	39	0	1	5
9	19	37	0	1	5
9	19	58	0	1	5
9	19	42	0	1	5
9	20	286	0	1	1
9	20	188	0	0	1
9	20	60024	1	0	1
9	20	10	0	0	1
9	20	60020	1	0	1
9	20	60023	1	0	1
9	20	48629	0	1	1
9	20	1069	0	1	1
9	20	1657	0	1	1
9	20	5686	0	1	1
9	20	1641	0	1	2
9	20	136	0	1	2
9	20	7991	0	1	2
9	20	60027	1	0	2
9	20	829	0	1	2
9	20	998	0	1	2
9	20	498	0	1	2
9	20	194	0	1	2
9	20	60016	1	0	2
9	20	3991	0	1	2
9	20	28	0	1	3
9	20	147	0	1	3
9	20	59	0	1	3
9	20	38	0	1	3
9	20	9	0	0	3
9	20	35	0	1	3
9	20	28	0	1	3
9	20	14	0	0	3
9	20	28	0	1	3
9	20	28	0	1	3
9	20	34	0	1	4
9	20	30	0	0	4
9	20	7	0	0	4
9	20	33	0	1	4
9	20	30	0	1	4
9	20	34	0	1	4
9	20	33	0	1	4
9	20	26	0	0	4
9	20	10	0	0	4
9	20	79	0	1	4
9	20	72	0	1	5
9	20	45	0	1	5
9	20	40	0	1	5
9	20	32	0	1	5
9	20	33	0	1	5
9	20	34	0	1	5
9	20	38	0	1	5
9	20	33	0	1	5
9	20	8	0	0	5
9	20	9	0	0	5
